,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24432,31,3,231826,9,2,5,2,1,1,0,0,52,6,1
24433,40,4,196456,10,1,1,4,1,2,0,0,40,1,1
24434,42,3,34037,16,1,4,1,1,1,0,0,50,1,1
24435,52,3,174964,9,2,6,2,1,1,0,0,40,1,2
24436,46,3,91608,13,2,1,2,1,1,0,0,40,1,2
24437,31,3,403468,10,5,5,5,1,2,0,0,50,6,1
24438,33,3,112900,9,3,5,5,1,2,0,0,40,1,1
24439,58,3,242670,9,1,1,5,1,2,0,0,40,1,1
24440,52,5,187830,9,3,11,5,1,1,4934,0,36,1,2
24441,25,2,368115,13,1,2,1,1,1,13550,0,35,1,2
24442,54,3,343242,13,2,6,2,1,1,0,0,40,1,2
24443,46,3,113390,14,2,1,2,1,1,0,1740,60,1,1
24444,28,3,200733,9,2,7,2,1,1,0,0,40,1,1
24445,24,2,236769,4,2,7,2,1,1,0,0,40,1,1
24446,39,3,22494,13,1,2,1,1,2,0,0,40,1,1
24447,60,4,129379,10,2,11,2,1,1,0,0,40,1,1
24448,22,3,239098,9,1,5,5,1,2,0,0,40,1,1
24449,27,3,167501,13,1,2,4,1,2,0,0,40,1,1
24450,35,3,77146,13,2,6,2,1,1,0,0,45,1,2
24451,47,3,82797,13,2,4,2,1,1,0,0,50,1,1
24452,33,2,134886,13,2,4,3,1,2,0,0,50,1,2
24453,40,7,218558,13,2,2,2,1,1,0,0,45,1,2
24454,38,3,207568,13,2,2,2,1,1,5178,0,40,1,2
24455,26,3,196899,12,5,7,1,5,2,0,0,40,1,1
24456,54,2,200960,13,2,6,2,1,1,0,0,50,1,2
24457,39,3,188069,13,2,10,2,1,1,0,0,40,5,1
24458,60,3,232337,4,3,10,1,1,1,0,0,40,1,1
24459,32,3,98656,14,1,2,1,1,2,0,0,40,1,1
24460,19,1,194260,10,1,1,4,1,2,0,0,15,1,1
24461,49,6,481987,9,2,12,2,1,1,0,0,60,1,1
24462,31,3,234976,7,1,1,5,1,2,0,0,48,1,1
24463,29,3,349116,9,5,6,5,1,2,0,0,25,1,1
24464,39,3,175390,9,1,6,5,2,2,0,0,40,1,1
24465,42,3,187720,14,2,6,2,1,1,15024,0,50,5,2
24466,26,3,214637,9,3,5,5,1,2,0,0,35,1,1
24467,27,3,185127,11,1,2,4,1,1,0,0,40,1,1
24468,52,3,98752,5,7,1,5,1,2,0,0,40,1,1
24469,50,5,218382,10,3,5,5,2,2,0,0,40,1,1
24470,51,3,153486,9,2,10,2,1,1,0,0,45,1,2
24471,51,4,174102,9,2,1,2,1,1,0,0,40,1,2
24472,40,3,137142,9,2,6,2,1,1,0,0,40,1,2
24473,61,3,241013,4,7,9,1,2,1,0,0,40,1,1
24474,35,3,267798,9,3,7,5,1,1,0,0,40,1,1
24475,41,6,152880,9,3,12,1,2,2,0,0,28,1,1
24476,31,3,263561,14,2,2,2,1,1,0,0,40,1,2
24477,43,3,113324,9,2,7,2,1,1,0,1902,40,1,2
24478,20,3,39764,9,1,3,4,1,1,0,0,40,1,1
24479,35,3,172186,10,5,7,1,1,1,0,0,40,1,1
24480,30,3,460408,10,2,6,2,1,1,0,1672,45,1,1
24481,42,2,185129,15,2,4,2,1,1,0,1887,40,1,2
24482,51,3,61270,9,2,3,2,1,1,0,0,40,1,2
24483,39,7,124685,14,3,2,1,3,1,0,0,99,30,2
24484,69,2,76968,5,2,9,2,1,1,0,0,25,1,1
24485,63,6,310396,5,2,12,2,1,1,5178,0,40,1,2
24486,29,4,37933,10,1,1,5,2,2,2174,0,40,1,1
24487,21,3,38772,10,1,6,4,1,1,0,0,20,1,1
24488,24,3,172496,13,1,11,1,1,1,0,0,55,1,1
24489,55,3,306164,9,2,5,2,2,1,0,0,40,1,1
24490,42,2,33795,9,2,7,2,1,1,0,0,45,1,1
24491,48,3,47686,7,2,5,3,1,2,0,0,40,1,1
24492,31,3,193132,13,1,11,1,1,2,0,0,42,1,1
24493,52,3,400004,11,2,2,2,1,1,0,0,40,1,2
24494,30,3,101283,10,1,5,1,1,2,0,0,40,1,1
24495,29,3,192384,9,1,7,1,1,1,0,0,40,1,1
24496,32,3,113838,10,2,3,2,1,1,0,0,40,1,1
24497,47,3,278322,10,2,4,2,1,1,7688,0,40,1,2
24498,56,3,199713,5,2,7,2,1,1,0,0,40,1,1
24499,40,3,236021,10,2,8,2,1,1,0,0,40,1,1
24500,20,3,138938,10,1,4,4,1,2,0,0,10,1,1
24501,36,3,126946,10,5,7,1,1,1,0,0,40,1,1
24502,45,3,44791,13,1,4,1,1,1,0,0,40,1,1
24503,38,3,31964,5,2,1,2,1,1,0,0,40,1,1
24504,60,1,352156,15,2,4,2,1,1,0,0,40,1,2
24505,70,2,205860,14,2,2,2,2,1,0,0,40,1,1
24506,21,3,113106,10,1,5,4,1,2,0,0,30,1,1
24507,57,3,89182,9,7,1,1,1,2,0,0,40,1,1
24508,33,3,250782,9,2,10,2,1,1,0,0,48,1,1
24509,37,3,193855,9,2,7,2,1,1,0,1902,50,1,1
24510,50,2,132716,15,2,2,2,1,1,99999,0,50,1,2
24511,68,3,218637,10,2,6,2,1,1,0,2377,55,1,2
24512,28,3,177955,7,2,1,3,1,2,0,0,40,6,1
24513,32,3,198660,10,2,7,2,1,1,0,0,40,1,1
24514,30,3,207937,15,3,4,1,1,1,10520,0,50,1,2
24515,18,3,168740,7,1,3,4,1,1,0,0,30,1,1
24516,45,3,199625,10,3,4,5,1,2,0,0,20,1,1
24517,22,3,213902,9,1,1,5,1,2,0,0,40,6,1
24518,38,3,208379,13,1,10,1,1,2,0,0,8,1,1
24519,37,3,113120,11,3,4,1,1,2,0,0,40,1,1
24520,23,3,57827,13,1,9,1,1,1,0,0,40,1,1
24521,59,3,515712,4,2,7,2,1,1,0,0,40,1,1
24522,48,7,54190,15,2,4,2,1,1,15024,0,40,1,2
24523,53,7,134793,10,2,2,2,1,1,15024,0,50,1,2
24524,18,3,396270,9,1,1,4,1,1,0,0,25,1,1
24525,30,3,231620,13,1,6,1,1,2,0,0,40,6,1
24526,50,3,174655,10,2,6,2,1,1,0,0,45,1,2
24527,63,6,97823,7,2,12,2,1,1,0,0,40,1,1
24528,38,2,344480,9,2,7,2,1,1,4064,0,40,1,1
24529,48,3,176732,5,3,6,1,1,2,0,0,40,1,1
24530,60,3,143932,9,2,7,2,1,1,0,0,40,1,1
24531,46,3,551962,9,5,3,5,1,2,0,0,50,32,1
24532,30,6,298577,9,1,12,4,1,1,0,0,30,1,1
24533,39,3,257942,13,2,6,2,1,1,0,0,60,1,2
24534,55,5,253062,10,2,4,2,1,1,0,0,40,1,2
24535,17,3,193748,7,1,6,4,1,1,0,0,15,1,1
24536,46,3,368561,13,2,6,2,1,1,0,0,55,1,2
24537,50,3,192964,9,3,6,5,1,2,0,0,65,1,1
24538,32,3,217304,13,1,13,1,2,1,0,0,30,1,1
24539,18,3,120029,9,1,5,4,1,2,0,0,40,1,1
24540,34,3,62124,9,5,5,1,2,1,0,0,40,1,1
24541,50,3,94885,13,3,4,1,1,1,0,0,45,1,2
24542,32,3,192565,7,2,2,2,1,1,0,0,55,1,1
24543,23,5,220912,13,1,4,1,2,2,0,0,40,1,1
24544,26,3,184120,13,1,4,1,1,1,0,0,50,1,1
24545,46,3,140782,12,3,4,1,1,2,0,0,50,1,1
24546,43,7,170785,10,2,6,2,1,1,0,0,55,1,1
24547,32,3,90705,9,2,8,2,1,1,0,0,60,1,2
24548,37,1,108293,12,3,4,5,1,2,0,0,38,1,1
24549,48,3,168283,10,2,8,2,1,1,0,0,45,1,2
24550,28,3,339372,13,1,1,1,1,1,0,1408,40,1,1
24551,43,3,193672,9,2,10,2,1,1,0,0,40,1,1
24552,51,5,143865,6,7,5,1,1,2,0,0,24,1,1
24553,30,3,209317,9,1,10,1,1,1,0,0,50,25,1
24554,34,1,204461,14,2,4,2,1,1,0,0,50,1,2
24555,34,3,137088,9,2,7,6,4,1,0,0,40,1,1
24556,41,3,149102,13,2,2,2,1,1,0,0,60,1,2
24557,53,3,182855,6,3,1,5,1,2,0,0,48,1,1
24558,42,3,572751,1,2,7,2,1,1,0,0,40,37,1
24559,18,3,83451,9,1,5,4,1,2,0,0,30,1,1
24560,81,3,98116,13,7,6,1,1,1,0,0,50,1,2
24561,40,3,119225,11,2,4,2,1,1,0,0,40,1,1
24562,26,3,134888,13,1,11,4,1,2,0,0,35,1,1
24563,20,3,745817,10,1,11,4,1,2,0,0,15,1,1
24564,41,3,88368,9,1,6,1,1,2,0,0,50,1,1
24565,49,1,122066,14,2,4,2,1,1,0,0,45,1,2
24566,22,3,363219,10,1,5,1,1,2,0,0,20,1,1
24567,46,3,84402,13,3,4,1,1,1,0,0,45,1,2
24568,56,3,34626,10,3,2,1,1,2,0,1980,40,1,1
24569,35,3,150042,9,2,2,3,1,2,0,0,40,1,2
24570,34,3,48014,13,5,2,1,1,2,0,0,35,1,1
24571,29,5,177398,14,2,4,3,1,2,0,0,40,1,2
24572,28,3,373698,8,2,4,2,1,1,0,0,45,5,1
24573,35,3,422933,13,1,5,1,1,1,0,0,37,1,1
24574,29,3,131088,10,2,2,2,1,1,0,0,40,1,1
24575,21,3,178255,10,1,1,1,1,2,0,0,30,17,1
24576,52,2,129311,10,2,2,2,1,1,0,0,95,1,2
24577,45,3,473171,9,2,7,2,1,1,0,0,40,1,1
24578,43,3,236985,9,2,7,2,2,1,0,0,40,1,1
24579,35,6,226379,9,2,12,6,1,2,0,0,25,1,1
24580,21,6,277700,10,1,12,4,1,1,0,0,20,1,1
24581,35,3,207568,6,1,5,4,1,1,0,0,40,1,1
24582,30,3,85708,9,2,1,2,1,1,0,0,40,1,1
24583,45,3,98765,9,1,10,5,1,2,0,0,40,11,1
24584,29,3,192283,10,1,5,6,1,2,0,0,20,1,1
24585,29,1,271012,6,1,5,4,2,2,0,0,40,1,1
24586,33,3,189265,13,1,2,1,1,2,0,0,40,1,1
24587,17,3,321880,6,1,5,4,2,1,0,0,15,1,1
24588,52,3,177465,9,3,6,5,1,2,0,0,25,1,1
24589,24,3,127647,10,5,1,5,1,2,0,0,35,1,1
24590,32,1,119033,9,2,8,2,1,1,0,0,40,1,2
24591,40,3,289748,13,1,2,1,1,2,4650,0,48,1,1
24592,32,3,209317,9,5,2,1,1,1,0,0,40,5,1
24593,33,3,284531,13,1,6,1,1,2,0,0,40,1,1
24594,30,3,251120,4,1,7,1,1,1,0,0,38,1,1
24595,28,3,113870,9,1,1,1,1,1,0,0,40,1,1
24596,62,8,170114,12,2,9,2,1,1,0,0,50,1,1
24597,46,5,121124,13,2,13,2,1,1,15024,0,40,1,2
24598,32,3,328199,11,1,11,1,1,2,0,0,64,1,1
24599,26,3,206307,9,2,7,2,1,1,0,0,40,1,2
24600,41,7,236021,13,2,4,2,1,1,15024,0,40,1,2
24601,57,4,170603,10,2,1,2,1,1,0,0,40,1,2
24602,52,3,74275,10,2,6,2,1,1,7298,0,45,1,2
24603,35,2,112271,13,2,2,2,1,1,0,0,50,1,2
24604,19,3,118306,9,1,3,4,1,1,0,0,16,1,1
24605,49,3,126754,13,1,2,1,1,1,0,0,45,1,2
24606,47,3,267205,11,2,7,2,1,1,0,0,60,5,2
24607,38,3,205359,7,2,1,3,1,2,0,0,32,1,1
24608,30,3,398662,9,1,10,4,1,1,0,0,40,1,1
24609,32,3,202498,7,2,3,2,1,1,0,0,40,17,1
24610,32,3,105650,9,2,2,3,1,2,0,0,50,1,2
24611,46,3,191204,11,1,2,4,1,2,0,0,40,1,1
24612,22,3,56582,9,1,9,1,1,1,0,0,50,1,1
24613,47,5,51579,10,2,13,2,1,1,0,0,50,1,1
24614,57,2,152030,10,2,6,3,1,2,0,0,25,1,2
24615,47,3,227310,10,3,1,5,2,2,0,0,40,1,1
24616,41,3,55854,13,2,4,2,1,1,0,0,56,1,2
24617,36,5,28996,9,2,8,2,1,1,0,0,40,1,1
24618,32,3,160634,13,2,9,2,1,1,0,0,60,1,1
24619,37,3,222450,7,4,5,6,1,1,0,0,40,26,1
24620,36,7,180419,9,2,9,2,1,1,0,0,45,1,1
24621,64,3,116084,9,2,7,2,1,1,2635,0,40,1,1
24622,17,3,202521,6,1,5,4,1,1,0,0,15,1,1
24623,23,3,186014,10,1,1,4,1,2,0,0,15,1,1
24624,40,3,88368,10,3,1,5,1,2,914,0,40,1,1
24625,42,1,190044,13,2,2,2,1,1,15024,0,50,1,2
24626,37,2,35330,9,2,5,2,1,1,0,0,42,1,1
24627,35,4,84848,10,1,3,5,1,2,0,0,40,1,1
24628,56,2,176280,9,3,5,1,1,1,0,0,50,1,1
24629,52,3,145271,13,2,7,2,3,1,0,0,40,1,1
24630,37,5,108320,13,2,11,2,1,1,0,0,45,1,2
24631,48,1,106377,16,2,4,2,1,1,0,0,65,1,2
24632,24,3,258730,9,3,5,4,1,2,0,0,40,30,1
24633,33,3,58305,11,2,7,2,1,1,0,0,40,1,1
24634,39,3,341672,11,2,11,2,3,1,0,0,40,14,1
24635,34,3,176648,9,3,1,1,2,1,0,0,42,1,1
24636,24,6,32616,13,3,12,1,1,2,0,0,40,1,1
24637,23,3,481175,10,1,2,4,5,1,0,0,24,32,1
24638,49,3,187454,9,2,6,2,1,1,99999,0,65,1,2
24639,18,3,25837,9,1,5,1,1,1,0,0,25,1,1
24640,20,3,385077,8,1,10,4,1,1,0,0,40,1,1
24641,54,3,68985,14,2,6,2,1,1,0,0,55,1,2
24642,19,3,181572,10,1,1,4,1,1,0,0,40,1,1
24643,53,3,23698,9,2,7,2,1,1,0,0,46,1,2
24644,34,6,268127,8,5,12,5,2,2,0,0,40,1,1
24645,28,3,162298,9,1,7,4,1,1,0,0,40,1,1
24646,35,3,144608,9,2,10,2,1,1,0,0,40,1,1
24647,20,3,250630,10,1,6,1,1,2,0,0,20,1,1
24648,31,3,150441,10,3,1,1,1,2,0,0,50,1,1
24649,37,3,189251,16,5,4,5,1,2,0,0,40,1,1
24650,64,3,260082,8,2,7,2,1,1,0,0,40,17,1
24651,42,3,139126,10,2,11,2,1,1,0,0,40,1,2
24652,27,3,50132,10,3,6,1,1,1,0,0,50,1,1
24653,36,2,167691,10,1,5,5,1,2,0,0,50,1,1
24654,36,3,77820,10,2,7,2,1,1,0,0,40,1,2
24655,23,3,156513,9,1,3,4,2,1,0,0,40,1,1
24656,46,3,248059,9,2,7,2,1,1,3464,0,40,1,1
24657,24,3,283092,7,1,7,1,2,1,0,0,35,3,1
24658,22,3,175883,9,1,1,4,1,2,0,0,40,1,1
24659,62,3,232308,13,2,2,2,1,1,0,0,40,1,2
24660,19,3,269991,9,1,5,4,1,1,0,0,40,8,1
24661,20,3,305446,9,1,5,4,1,1,0,0,30,1,1
24662,47,3,120781,14,2,2,2,3,1,15024,0,40,5,2
24663,57,3,78707,9,1,1,4,1,2,0,0,40,1,1
24664,19,3,351802,9,1,10,4,1,1,0,0,35,1,1
24665,37,5,196529,14,2,4,3,1,2,0,0,45,1,2
24666,35,7,175769,9,2,6,2,1,1,0,0,65,1,2
24667,17,3,153021,8,1,6,4,1,2,0,0,20,1,1
24668,36,5,331902,10,3,1,5,1,2,0,0,35,1,1
24669,50,3,279461,10,2,8,2,1,1,0,0,40,1,2
24670,35,3,145704,9,2,4,3,1,2,3942,0,35,1,1
24671,27,1,205499,16,1,4,1,1,1,0,0,77,1,1
24672,28,3,293926,9,2,7,2,1,1,0,1740,30,1,1
24673,29,2,69132,15,3,4,1,1,1,99999,0,60,1,2
24674,25,3,113099,9,5,7,1,2,1,0,0,40,1,1
24675,47,7,206947,12,7,2,1,1,2,0,0,67,1,1
24676,29,1,159782,14,2,4,3,1,2,0,0,45,1,2
24677,19,3,410543,9,1,1,1,1,2,0,0,40,1,1
24678,49,3,34446,10,2,8,2,1,1,0,0,40,1,1
24679,31,3,209101,15,2,4,2,1,1,0,0,25,1,2
24680,43,4,95902,12,2,4,3,2,2,0,0,40,1,1
24681,56,2,214323,7,2,7,2,1,1,0,0,40,1,1
24682,42,3,236323,9,3,7,5,1,2,0,0,40,1,1
24683,45,4,201127,10,2,4,2,1,1,0,0,56,1,2
24684,40,3,142886,13,7,2,5,1,2,0,0,40,1,1
24685,44,3,77313,10,3,1,5,1,2,0,0,38,1,1
24686,17,6,212125,6,1,12,4,1,2,0,0,20,1,1
24687,36,3,187098,9,3,1,5,1,2,0,0,40,1,1
24688,19,3,196857,10,1,6,4,1,2,0,0,20,1,1
24689,53,5,155314,9,2,1,3,1,2,0,0,40,1,2
24690,72,2,203289,10,2,7,2,1,1,0,0,35,1,1
24691,46,3,117059,11,2,8,2,4,1,0,0,60,1,1
24692,33,3,178587,10,5,4,5,1,2,0,0,37,1,1
24693,22,3,82393,5,1,3,4,3,1,0,0,40,14,1
24694,17,6,145258,7,1,12,6,1,2,0,0,25,1,1
24695,41,3,185145,9,2,11,2,1,1,0,0,45,5,2
24696,46,3,72896,5,2,10,2,1,1,0,0,43,1,1
24697,33,3,134886,9,1,6,4,1,2,0,0,20,1,1
24698,32,3,223212,1,2,10,2,1,1,0,0,40,6,1
24699,52,2,174752,9,3,7,1,1,1,0,0,40,1,1
24700,27,3,230563,9,1,1,4,1,2,0,0,40,1,1
24701,48,1,353824,9,2,13,2,1,1,0,0,72,1,2
24702,22,3,117363,10,1,1,1,1,2,0,0,35,1,1
24703,25,3,285367,9,3,5,1,1,1,0,0,50,1,1
24704,60,6,139391,9,2,12,2,1,1,0,0,42,1,1
24705,38,3,198170,11,2,6,2,1,1,0,0,40,1,1
24706,37,3,38948,9,2,8,2,1,1,0,0,50,1,1
24707,49,3,188515,10,3,1,5,1,2,0,0,40,1,1
24708,40,2,177810,13,2,7,2,1,1,0,0,30,1,1
24709,48,3,188432,9,2,10,2,1,1,3103,0,46,1,2
24710,31,3,178506,10,1,1,5,2,2,0,0,40,1,1
24711,40,2,129298,9,2,5,2,1,1,0,0,45,1,1
24712,25,3,165315,9,3,6,5,1,2,0,0,37,1,1
24713,68,3,117236,13,2,2,2,1,1,20051,0,45,1,2
24714,18,6,172214,9,1,12,4,2,2,0,0,20,1,1
24715,19,3,63434,8,1,9,4,1,2,0,0,30,1,1
24716,35,7,140854,9,1,8,1,1,1,0,0,60,1,1
24717,28,3,133043,9,3,1,5,1,2,0,0,50,1,1
24718,53,3,113176,9,3,6,1,1,2,2597,0,40,1,1
24719,33,3,259301,10,2,8,2,1,1,0,0,41,1,1
24720,20,3,196643,9,1,3,4,1,1,0,0,40,1,1
24721,45,2,364365,13,1,6,1,1,2,0,0,35,1,1
24722,36,3,269318,13,2,2,2,1,1,0,0,50,1,2
24723,34,3,108454,10,2,2,2,1,1,0,0,45,1,1
24724,32,3,171637,10,1,1,4,1,2,0,0,40,1,1
24725,19,3,183589,10,1,8,4,1,1,0,0,25,1,1
24726,24,3,107801,9,1,1,4,1,2,0,0,40,1,1
24727,34,3,179877,10,2,10,2,1,1,0,0,40,1,2
24728,32,3,168981,9,1,1,6,1,2,0,0,35,1,1
24729,37,3,120590,9,2,7,2,1,1,0,0,45,1,2
24730,31,3,310773,10,5,6,5,1,2,0,0,40,6,1
24731,21,3,197050,10,1,5,4,1,2,0,0,35,1,1
24732,47,3,159726,9,2,8,2,1,1,0,0,85,1,2
24733,23,3,210797,10,2,7,2,1,1,0,0,40,1,1
24734,33,3,55291,14,2,2,2,1,1,0,0,40,1,2
24735,60,6,141221,13,2,12,2,3,1,0,2163,25,7,1
24736,17,3,276718,9,1,1,4,1,1,0,0,20,1,1
24737,67,3,336163,9,2,3,2,1,1,0,0,24,1,1
24738,57,3,112840,14,2,4,2,1,1,0,0,55,1,2
24739,17,3,165918,7,1,3,4,1,1,0,0,20,32,1
24740,53,3,165745,9,2,7,2,1,1,0,0,40,1,1
24741,25,2,259299,10,2,7,2,1,1,3103,0,50,1,2
24742,24,1,197731,9,2,8,2,1,1,0,0,49,1,2
24743,48,2,197702,10,2,8,2,1,1,0,0,40,1,1
24744,51,3,162238,14,2,2,2,1,1,0,1887,47,1,2
24745,38,3,213260,9,5,13,1,2,1,0,0,40,1,1
24746,51,3,53833,9,2,4,2,1,1,0,0,46,1,2
24747,18,3,89419,9,1,11,4,1,2,0,0,10,1,1
24748,23,3,119704,10,5,6,5,1,2,0,0,40,1,1
24749,42,3,433170,10,2,7,2,1,1,0,0,60,1,2
24750,34,3,182714,9,5,5,1,1,2,0,0,35,5,1
24751,39,3,172538,9,1,10,5,1,1,0,0,40,1,1
24752,20,6,220115,9,1,12,4,1,1,0,0,12,1,1
24753,39,3,158956,10,1,5,5,2,2,0,0,40,1,1
24754,21,2,25631,10,1,9,4,1,1,0,0,40,1,1
24755,26,3,476558,4,1,7,1,1,1,0,0,40,6,1
24756,54,4,35576,10,2,7,2,1,1,0,0,40,1,1
24757,34,3,203463,10,3,6,1,1,2,0,0,40,1,1
24758,32,1,317647,9,1,8,4,1,1,0,0,40,1,1
24759,59,2,170411,4,2,8,2,1,1,0,0,40,1,1
24760,24,6,174182,7,2,12,3,5,2,0,0,24,1,1
24761,54,3,220055,13,7,6,5,1,2,0,0,40,1,1
24762,54,3,231482,13,2,2,2,1,1,0,0,40,1,1
24763,67,3,335979,9,7,6,1,1,2,991,0,18,1,1
24764,33,3,279173,9,2,4,2,1,1,0,0,60,1,1
24765,37,3,89559,9,2,1,3,1,2,0,0,40,1,1
24766,47,3,161950,13,3,5,1,1,2,0,0,25,12,1
24767,51,3,131068,9,3,5,1,1,2,0,0,40,1,1
24768,45,3,219632,9,2,8,2,1,1,0,0,40,1,1
24769,19,3,175507,9,1,5,1,1,2,0,0,30,1,1
24770,58,7,182062,16,2,4,2,1,1,0,0,24,1,2
24771,27,3,287476,9,1,7,1,2,1,3325,0,40,1,1
24772,36,3,206253,10,1,5,1,1,2,0,1617,40,1,1
24773,20,6,189203,12,1,12,1,1,1,0,0,40,1,1
24774,51,3,21698,9,1,1,1,1,2,0,0,40,1,1
24775,45,2,328051,14,1,4,1,1,2,0,0,60,1,1
24776,32,3,356689,9,3,1,5,1,1,3887,0,40,1,1
24777,59,3,121865,9,3,5,1,2,2,0,0,40,1,1
24778,45,2,420986,13,2,4,2,1,1,0,0,40,1,2
24779,43,6,218558,9,2,12,2,1,1,0,0,40,1,1
24780,54,3,288992,6,3,4,5,1,1,14344,0,68,1,2
24781,20,6,189740,10,1,12,4,1,2,0,0,32,1,1
24782,29,5,188909,13,1,4,4,2,2,0,0,42,1,1
24783,28,3,213081,7,1,5,1,2,2,0,0,40,3,1
24784,18,2,157131,7,1,6,4,1,2,0,0,40,1,1
24785,49,3,98010,13,3,4,1,1,2,0,0,50,1,1
24786,46,3,207677,9,3,7,1,1,1,0,0,30,1,1
24787,58,6,361870,9,2,12,2,2,1,0,0,30,1,1
24788,56,3,266091,13,1,4,1,1,2,0,0,45,6,1
24789,41,3,106627,12,3,2,5,2,2,0,0,50,1,1
24790,50,7,167793,15,2,4,2,1,1,0,2415,60,1,2
24791,74,2,206682,10,2,4,2,1,1,0,1648,35,1,1
24792,30,3,243165,9,2,2,2,1,1,0,0,40,1,1
24793,62,3,201928,9,7,7,5,2,2,0,0,40,1,1
24794,19,3,128346,9,1,10,4,1,2,0,0,40,1,1
24795,29,3,197288,9,2,1,3,2,2,0,0,40,1,1
24796,20,6,169184,10,1,12,6,2,2,0,0,40,1,1
24797,36,3,245521,4,2,9,2,1,1,0,0,35,6,1
24798,36,3,129591,9,1,5,1,1,1,0,0,40,1,1
24799,51,5,47415,12,2,1,3,1,2,0,1628,30,1,1
24800,37,2,188563,10,2,2,2,1,1,4386,0,50,1,2
24801,29,2,184710,9,2,7,2,1,1,0,0,40,1,1
24802,17,3,63734,6,1,3,4,1,1,0,0,20,1,1
24803,18,3,111256,9,1,1,4,1,2,0,0,20,1,1
24804,40,7,111483,13,1,4,4,1,1,0,0,40,1,1
24805,26,7,266639,13,1,1,1,1,2,0,0,40,1,1
24806,42,2,93853,10,2,7,2,1,1,0,0,45,1,1
24807,32,3,184207,9,3,7,1,1,1,0,0,40,1,1
24808,33,3,238002,5,2,8,6,1,1,0,0,40,6,1
24809,28,6,30237,10,1,12,5,1,2,0,0,40,1,1
24810,43,3,196545,13,2,10,2,1,1,0,1902,40,1,2
24811,47,3,144844,9,2,7,2,1,1,0,0,40,1,1
24812,37,3,280500,10,1,11,4,2,2,0,0,40,1,1
24813,73,6,135601,13,2,12,2,1,1,0,0,10,1,1
24814,37,3,409189,9,2,5,2,1,1,0,0,30,6,1
24815,50,3,23686,10,2,1,6,1,2,0,0,35,1,2
24816,19,3,229756,9,1,6,4,1,1,0,0,50,1,1
24817,32,5,95530,10,2,5,2,1,1,0,0,40,1,1
24818,44,5,73199,11,3,11,5,3,1,0,0,40,1,1
24819,20,3,196745,10,1,5,4,1,2,0,0,16,1,1
24820,29,3,79481,10,1,11,1,1,2,0,0,40,1,1
24821,21,6,116934,10,1,12,4,1,2,0,0,40,1,1
24822,34,3,100950,11,1,4,5,1,2,0,0,40,12,1
24823,44,5,56651,13,2,2,2,1,1,0,0,52,1,1
24824,18,3,186954,7,1,5,4,1,2,0,0,20,1,1
24825,22,3,264874,10,1,11,6,1,2,0,0,40,1,1
24826,39,1,183092,16,3,4,1,1,2,0,0,40,1,2
24827,26,5,273399,10,1,13,1,1,1,0,0,40,32,1
24828,29,6,142443,13,2,12,2,1,1,0,0,25,1,1
24829,21,3,177526,10,1,5,4,1,1,0,0,40,1,1
24830,49,5,31267,13,2,4,2,1,1,0,0,50,1,1
24831,24,3,321666,12,1,10,4,1,1,0,0,20,1,1
24832,26,3,331861,13,1,2,1,1,1,0,0,60,5,1
24833,25,3,283515,10,1,13,1,1,1,0,0,60,1,1
24834,30,3,54608,12,2,4,2,1,1,0,0,40,1,1
24835,52,3,162238,13,2,4,2,1,1,0,0,38,1,2
24836,30,3,175931,9,2,7,2,1,1,0,0,40,1,1
24837,20,3,236804,9,1,1,1,1,1,0,0,40,1,1
24838,31,3,168782,9,3,3,1,1,1,0,0,40,1,1
24839,44,3,227065,13,2,2,2,1,1,0,0,40,1,2
24840,46,7,285335,10,2,6,2,1,1,0,0,60,1,2
24841,31,3,259705,9,1,9,4,1,2,0,0,40,1,1
24842,57,3,24384,4,7,5,1,1,2,0,0,10,1,1
24843,58,3,322013,9,2,7,2,1,1,0,0,40,1,1
24844,41,3,49797,9,2,7,2,1,1,0,0,40,1,1
24845,23,3,52566,9,1,1,1,1,2,0,0,40,1,1
24846,47,3,266275,9,3,5,5,1,2,0,0,40,1,1
24847,72,2,285408,15,2,4,2,1,1,0,2246,28,1,2
24848,26,2,177858,13,3,2,1,1,1,0,1876,38,1,1
24849,45,4,183804,10,1,1,4,1,1,0,0,40,1,1
24850,48,3,107231,15,2,2,2,1,1,99999,0,50,1,2
24851,23,3,173679,10,1,3,1,1,1,0,0,40,1,1
24852,20,5,163965,9,1,5,5,2,2,0,0,40,1,1
24853,18,3,173585,7,1,5,4,1,1,0,0,15,32,1
24854,27,3,172009,13,1,2,1,1,2,0,0,40,1,1
24855,25,3,44363,9,1,3,1,1,1,0,0,35,1,1
24856,45,3,246392,9,1,15,5,2,2,0,0,30,1,1
24857,53,3,167033,10,1,2,1,2,2,0,0,40,1,1
24858,54,3,143822,10,2,7,2,1,1,0,0,45,1,2
24859,41,3,37869,9,2,6,2,1,1,0,1902,40,1,2
24860,23,3,447488,5,1,10,6,1,1,0,0,35,6,1
24861,17,3,239346,6,1,5,4,1,1,0,0,18,1,1
24862,42,3,245975,9,2,7,2,1,1,0,0,40,1,1
24863,61,3,34632,8,4,4,1,1,1,0,0,40,1,1
24864,57,3,121362,10,7,1,5,1,2,0,2258,38,1,2
